coder_id,event_id,application_id,event_date,event_date_precision,event_type,round_number,counterparty_name,counterparty_role,medium,evidence_system,evidence_id,notes
bravo,drata|sdr-remote|c1|e1,drata|sdr-remote|c1,2025-06-16,exact,submission_receipt,,unknown,,email,gmail,197794fc216fb2ec,Primary artifact for this row.
bravo,cloudflare|gtm-engineer|c1|e1,cloudflare|gtm-engineer|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,19e90ffd1bc9ed7d,Primary artifact for this row.
bravo,pogo-technologies|gtm-engineer|c1|e1,pogo-technologies|gtm-engineer|c1,2026-06-04,exact,submission_receipt,,unknown,,email,gmail,19e90fa204f97711,Primary artifact for this row.
bravo,pindrop|unspecified|c2|e1,pindrop|unspecified|c2,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19ef0c2f0b159d24,Primary artifact for this row.
bravo,the-hog|gtm-engineer|c1|e1,the-hog|gtm-engineer|c1,2026-06-15,exact,hiring_manager_interview,1,Hudson Liao,unknown,email,gmail,19ecda5fa25e0d35,Primary artifact for this row.
bravo,atlanta-public-schools|unspecified|c1|e1,atlanta-public-schools|unspecified|c1,2026-06-19,exact,submission_receipt,,unknown,,email,gmail,19ee1ef014efde21,Primary artifact for this row.
bravo,ibm|manager-applied-ai-and-gtm-systems-confluent|c1|e1,ibm|manager-applied-ai-and-gtm-systems-confluent|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19ef0dc6fd9601c2,Primary artifact for this row.
bravo,anduril-industries|technical-operations-engineer-launched-effects|c1|e1,anduril-industries|technical-operations-engineer-launched-effects|c1,2026-06-21,exact,submission_receipt,,unknown,,email,gmail,19ee93283584432d,Primary artifact for this row.
bravo,attentive|unspecified|c1|e1,attentive|unspecified|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19eefbc31ff6b3b6,Primary artifact for this row.
bravo,armada|ai-factory-value-engineer|c1|e1,armada|ai-factory-value-engineer|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19eefba5be8f7ef6,Primary artifact for this row.
bravo,mercor|education-school-evaluator|c1|e1,mercor|education-school-evaluator|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19eefdfd5fb4bb63,Primary artifact for this row.
bravo,mercor|general-sales-gtm-evaluator|c1|e1,mercor|general-sales-gtm-evaluator|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19eefdeb355c085a,Primary artifact for this row.
bravo,wealth-com|gtm-engineer|c1|e1,wealth-com|gtm-engineer|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19eefcd985ae33a4,Primary artifact for this row.
bravo,syncro|gtm-operations-manager|c1|e1,syncro|gtm-operations-manager|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19eefe0d482170d6,Primary artifact for this row.
bravo,unknown-jobgether|gtm-engineer|c1|e1,unknown-jobgether|gtm-engineer|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19ef0388de687866,Primary artifact for this row.
bravo,dexian|outbound-sales-consultant-iii-remote|c1|e1,dexian|outbound-sales-consultant-iii-remote|c1,2026-06-05,exact,employer_ack,,unknown,,email,gmail,19e9805d2feb7656,Primary artifact for this row.
bravo,luzmo|sdr|c1|e1,luzmo|sdr|c1,2026-06-30,exact,employer_ack,,unknown,,email,gmail,19f18abcd6c662a8,Primary artifact for this row.
bravo,tekion|senior-manager-inside-sales|c1|e1,tekion|senior-manager-inside-sales|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efc04fdbc254f8,Primary artifact for this row.
bravo,automation-anywhere|sales-engineer|c1|e1,automation-anywhere|sales-engineer|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efb606b9d8d30c,Primary artifact for this row.
bravo,canals|sales-manager|c1|e1,canals|sales-manager|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efb4665f5d3e35,Primary artifact for this row.
bravo,stackai|sales-engineer|c1|e1,stackai|sales-engineer|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efb45de31b9ab1,Primary artifact for this row.
bravo,enlace-health|sales-engineer|c1|e1,enlace-health|sales-engineer|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efb21f0d264cc7,Primary artifact for this row.
bravo,toast|gtm-engineer-sales-workflow-automation|c1|e1,toast|gtm-engineer-sales-workflow-automation|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efaf07476920ba,Primary artifact for this row.
bravo,minio|bdr-enterprise|c1|e1,minio|bdr-enterprise|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efc06d34fcb255,Primary artifact for this row.
bravo,clay|growth-strategist-enterprise|c1|e1,clay|growth-strategist-enterprise|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efc05ffdf85b11,Primary artifact for this row.
bravo,upguard|sdr-manager|c1|e1,upguard|sdr-manager|c1,2026-06-24,exact,submission_receipt,,unknown,,email,gmail,19efc056918b6c04,Primary artifact for this row.
bravo,city-schools-of-decatur|unspecified|c1|e1,city-schools-of-decatur|unspecified|c1,2026-06-26,exact,submission_receipt,,unknown,,email,gmail,19f0591daff91fe0,Primary artifact for this row.
bravo,wirescreen|partnerships-manager|c1|e1,wirescreen|partnerships-manager|c1,2026-06-25,exact,submission_receipt,,unknown,,email,gmail,19efcac922c14bff,Primary artifact for this row.
bravo,inrule-technology|unspecified|c1|e1,inrule-technology|unspecified|c1,2026-07-06,exact,submission_receipt,,unknown,,email,gmail,19f3945ca9b2c382,Primary artifact for this row.
bravo,unknown-jobmail-io|growth-lead|c1|e1,unknown-jobmail-io|growth-lead|c1,2026-07-07,exact,submission_receipt,,unknown,,email,gmail,19f3ec27ee050c8d,Primary artifact for this row.
bravo,douglas-county-school-system|unspecified|c1|e1,douglas-county-school-system|unspecified|c1,2026-07-09,exact,submission_receipt,,unknown,,email,gmail,19f47b33ae935a1d,Primary artifact for this row.
bravo,unknown-talentpluto|go-to-market-engineer|c1|e1,unknown-talentpluto|go-to-market-engineer|c1,2026-07-12,exact,submission_receipt,,unknown,,email,gmail,19f5862ce3bd83b7,Primary artifact for this row.
bravo,unknown-greenhouse|gtm-engineer|c1|e1,unknown-greenhouse|gtm-engineer|c1,2026-07-12,exact,submission_receipt,,unknown,,email,gmail,19f586b7fbc50265,Primary artifact for this row.
bravo,listen-labs|lead-gtm-engineer|c1|e1,listen-labs|lead-gtm-engineer|c1,2026-07-12,exact,submission_receipt,,unknown,,email,gmail,19f581abc17d4940,Primary artifact for this row.
bravo,anysphere|gtm-emerging-products|c1|e1,anysphere|gtm-emerging-products|c1,2026-07-12,exact,submission_receipt,,unknown,,email,gmail,19f581850e4bdee5,Primary artifact for this row.
bravo,confido|founding-gtm-engineer|c1|e1,confido|founding-gtm-engineer|c1,2026-07-12,exact,submission_receipt,,unknown,,email,gmail,19f5811658f16a5d,Primary artifact for this row.
bravo,bluejay|founding-gtm-role|c1|e1,bluejay|founding-gtm-role|c1,2026-07-13,exact,submission_receipt,,unknown,,email,gmail,19f59c69bc094dbf,Primary artifact for this row.
bravo,together-ai|unspecified|c1|e1,together-ai|unspecified|c1,2026-07-13,exact,submission_receipt,,unknown,,email,gmail,19f59187b2f99900,Primary artifact for this row.
bravo,patch|growth-engineering-lead|c1|e1,patch|growth-engineering-lead|c1,2026-07-13,exact,submission_receipt,,unknown,,email,gmail,19f591484e264a9d,Primary artifact for this row.
bravo,productboard|gtm-engineer|c1|e1,productboard|gtm-engineer|c1,2026-07-13,exact,submission_receipt,,unknown,,email,gmail,19f591197ecd2b88,Primary artifact for this row.
bravo,conversion|gtm-engineer|c1|e1,conversion|gtm-engineer|c1,2026-07-14,exact,submission_receipt,,unknown,,email,gmail,19f630abd3eb09e5,Primary artifact for this row.
bravo,higgsfield|gtm-engineer|c1|e1,higgsfield|gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f67338d222bbfd,Primary artifact for this row.
bravo,hud|gtm-engineer|c1|e1,hud|gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f673230c047acf,Primary artifact for this row.
bravo,gatherup|unspecified|c1|e1,gatherup|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f67309cd2aae85,Primary artifact for this row.
bravo,brighthire|unspecified|c1|e1,brighthire|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f672edb15894d3,Primary artifact for this row.
bravo,scribe|unspecified|c1|e1,scribe|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f672d2bf2e6a71,Primary artifact for this row.
bravo,hightouch|go-to-market-engineer|c1|e1,hightouch|go-to-market-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f672b1c753c07d,Primary artifact for this row.
bravo,nooks|gtm-engineer-marketing|c1|e1,nooks|gtm-engineer-marketing|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f6712efa07f534,Primary artifact for this row.
bravo,lorikeet|gtm-engineer|c1|e1,lorikeet|gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f6712399be4ba0,Primary artifact for this row.
bravo,yuno|go-to-market-engineer|c1|e1,yuno|go-to-market-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f66efcd7ca225a,Primary artifact for this row.
bravo,handshake|gtm-engineer|c1|e1,handshake|gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f66e96998790fa,Primary artifact for this row.
bravo,attentive|gtm-engineer|c2|e1,attentive|gtm-engineer|c2,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f66e0efd40b3f4,Primary artifact for this row.
bravo,productboard|associate-gtm-engineer|c1|e1,productboard|associate-gtm-engineer|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f666a4c400d642,Primary artifact for this row.
bravo,hologram|gtm-engineer-pre-sales|c1|e1,hologram|gtm-engineer-pre-sales|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f66680cb338333,Primary artifact for this row.
bravo,axiad|unspecified|c1|e1,axiad|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f663a7ea0c599a,Primary artifact for this row.
bravo,great-question|senior-demand-generation-manager|c1|e1,great-question|senior-demand-generation-manager|c1,2026-07-17,exact,submission_receipt,,unknown,,email,gmail,19f7078ecf3d9598,Primary artifact for this row.
bravo,clutch|gtm-engineer|c1|e1,clutch|gtm-engineer|c1,2026-07-19,exact,submission_receipt,,unknown,,email,gmail,19f7a5451367af23,Primary artifact for this row.
bravo,livekit|gtm-systems-engineer|c1|e1,livekit|gtm-systems-engineer|c1,2026-07-20,exact,submission_receipt,,unknown,,email,gmail,19f7fdf16a84eeb7,Primary artifact for this row.
bravo,mercor|biology-and-biophysics-research-collaborator|c1|e1,mercor|biology-and-biophysics-research-collaborator|c1,2026-07-20,exact,submission_receipt,,unknown,,email,gmail,19f80db568ec6cea,Primary artifact for this row.
bravo,revic|founding-gtm-ai-engineer|c1|e1,revic|founding-gtm-ai-engineer|c1,2026-07-21,exact,submission_receipt,,unknown,,email,gmail,19f82bde8c27b1f9,Primary artifact for this row.
bravo,owner-com|gtm-engineer|c1|e1,owner-com|gtm-engineer|c1,2026-07-22,exact,submission_receipt,,unknown,,email,gmail,19f8aa5a9dee405a,Primary artifact for this row.
bravo,lattice|gtm-engineer|c1|e1,lattice|gtm-engineer|c1,2026-07-24,exact,submission_receipt,,unknown,,email,gmail,19f9445f8807e40b,Primary artifact for this row.
bravo,firstup|manager-gtm-systems|c1|e1,firstup|manager-gtm-systems|c1,2026-07-23,exact,submission_receipt,,unknown,,email,gmail,19f8ca07274d9777,Primary artifact for this row.
bravo,ai-digital|growth-director|c1|e1,ai-digital|growth-director|c1,2026-07-24,exact,submission_receipt,,unknown,,email,gmail,19f94904962c2e2b,Primary artifact for this row.
bravo,tripleseat|gtm-engineer|c1|e1,tripleseat|gtm-engineer|c1,2026-08-06,exact,submission_receipt,,unknown,,email,gmail,19fd83cab4f5a68d,Primary artifact for this row.
bravo,uncapped|gtm-engineer|c1|e1,uncapped|gtm-engineer|c1,2026-08-22,exact,submission_receipt,,unknown,,email,gmail,1a0284aba5f7f81a,Primary artifact for this row.
bravo,mercor|sales-and-marketing-expert|c1|e1,mercor|sales-and-marketing-expert|c1,2026-08-18,exact,submission_receipt,,unknown,,email,gmail,1a015e4b3b0e08ad,Primary artifact for this row.
bravo,mercor|sales-engineering-expert|c1|e1,mercor|sales-engineering-expert|c1,2026-08-18,exact,submission_receipt,,unknown,,email,gmail,1a015e476731c1c4,Primary artifact for this row.
bravo,mercor|b2b-sales-expert|c1|e1,mercor|b2b-sales-expert|c1,2026-08-18,exact,submission_receipt,,unknown,,email,gmail,1a015e4424bbd69e,Primary artifact for this row.
bravo,mercor|gtm-engineer|c1|e1,mercor|gtm-engineer|c1,2026-08-14,exact,employer_ack,,unknown,,email,gmail,19fff060971c9673,Primary artifact for this row.
bravo,mercor|growth-strategist|c1|e1,mercor|growth-strategist|c1,2026-08-20,exact,employer_ack,,unknown,,email,gmail,1a021442493bec48,Primary artifact for this row.
bravo,dekalb-county-school-district|area-3-elementary-star-substitute-murphey-candler-es|c1|e1,dekalb-county-school-district|area-3-elementary-star-substitute-murphey-candler-es|c1,2026-08-11,exact,submission_receipt,,unknown,,email,gmail,19ff13b56c64cee0,Primary artifact for this row.
bravo,dekalb-county-school-district|specialty-area-star-substitute-margaret-harris-comprehensive|c1|e1,dekalb-county-school-district|specialty-area-star-substitute-margaret-harris-comprehensive|c1,2026-08-06,exact,submission_receipt,,unknown,,email,gmail,19fd85c477301fa8,Primary artifact for this row.
bravo,dekalb-county-school-district|area-3-elementary-star-substitute-chapel-hill-es|c1|e1,dekalb-county-school-district|area-3-elementary-star-substitute-chapel-hill-es|c1,2026-08-04,exact,submission_receipt,,unknown,,email,gmail,19fcf23cec45d3dc,Primary artifact for this row.
bravo,dekalb-county-school-district|area-3-elementary-star-substitute-canby-lane-es|c1|e1,dekalb-county-school-district|area-3-elementary-star-substitute-canby-lane-es|c1,2026-08-04,exact,submission_receipt,,unknown,,email,gmail,19fcd8dec2fb8745,Primary artifact for this row.
bravo,dekalb-county-school-district|area-high-school-star-substitute-columbia-hs|c1|e1,dekalb-county-school-district|area-high-school-star-substitute-columbia-hs|c1,2026-07-28,exact,submission_receipt,,unknown,,email,gmail,19faa500c9abd541,Primary artifact for this row.
bravo,dekalb-county-school-district|area-3-elementary-star-substitute-cedar-grove-es|c1|e1,dekalb-county-school-district|area-3-elementary-star-substitute-cedar-grove-es|c1,2026-07-27,exact,submission_receipt,,unknown,,email,gmail,19fa53991ca6a94c,Primary artifact for this row.
bravo,dekalb-county-school-district|area-1-elementary-star-substitute-ashford-park-es|c1|e1,dekalb-county-school-district|area-1-elementary-star-substitute-ashford-park-es|c1,2026-07-24,exact,submission_receipt,,unknown,,email,gmail,19f9592eeee392b1,Primary artifact for this row.
bravo,dekalb-county-school-district|area-4-elementary-substitute-star-browns-mill-es|c1|e1,dekalb-county-school-district|area-4-elementary-substitute-star-browns-mill-es|c1,2026-07-22,exact,submission_receipt,,unknown,,email,gmail,19f8b596fe19b8b0,Primary artifact for this row.
bravo,dekalb-county-school-district|area-3-elementary-star-substitute-rowland-es|c1|e1,dekalb-county-school-district|area-3-elementary-star-substitute-rowland-es|c1,2026-07-14,exact,submission_receipt,,unknown,,email,gmail,19f620f9470e136d,Primary artifact for this row.
bravo,dekalb-county-school-district|horizon-area-substitute-star-flat-rock-es|c1|e1,dekalb-county-school-district|horizon-area-substitute-star-flat-rock-es|c1,2026-07-08,exact,submission_receipt,,unknown,,email,gmail,19f4373e9e27352c,Primary artifact for this row.
bravo,micro1|certified-expert-pool-chatgpt-ai-training-project|c1|e1,micro1|certified-expert-pool-chatgpt-ai-training-project|c1,2026-06-05,exact,employer_ack,,unknown,,email,gmail,19e9866ed62fb9b9,Primary artifact for this row.
bravo,applause|enterprise-sdr|c1|e2,applause|enterprise-sdr|c1,2025-07-08,exact,rejection,,unknown,,email,gmail,197e8563609b2b60,Receipt then rejection in thread.
bravo,slingshot-ai|conversation-designer|c1|e2,slingshot-ai|conversation-designer|c1,2025-07-28,exact,employer_ack,,unknown,,email,gmail,198500cf4b9cf0f2,
bravo,phiture|us-growth-lead-mobile-marketing-strategist|c1|e2,phiture|us-growth-lead-mobile-marketing-strategist|c1,2025-07-29,exact,employer_ack,,unknown,,email,gmail,19855246bd3510bf,
bravo,gtp-software|revenue-enablement-manager|c1|e2,gtp-software|revenue-enablement-manager|c1,2025-08-01,exact,employer_ack,,unknown,,email,gmail,19866f31583b7516,
bravo,weave|business-development-manager|c1|e2,weave|business-development-manager|c1,2025-07-31,exact,employer_ack,,unknown,,email,gmail,19862454367cf6f1,Employer names Business Development Manager.
bravo,anaconda|senior-bdr|c1|e2,anaconda|senior-bdr|c1,2025-08-22,exact,employer_ack,,unknown,,email,gmail,198d3b3bf3993a49,
bravo,axon|manager-go-to-market-readiness|c1|e2,axon|manager-go-to-market-readiness|c1,2025-08-04,exact,employer_ack,,unknown,,email,gmail,198769522c958870,
bravo,ava-labs|growth-lead-core|c1|e2,ava-labs|growth-lead-core|c1,2025-08-14,exact,employer_ack,,unknown,,email,gmail,198a9f80268b55a5,
bravo,sage|director-of-growth-small-role|c1|e2,sage|director-of-growth-small-role|c1,2025-09-03,exact,employer_ack,,unknown,,email,gmail,1990fabad455beb5,
bravo,crypto-com|product-growth-hacker-exchange-and-main-app|c1|e2,crypto-com|product-growth-hacker-exchange-and-main-app|c1,2025-11-02,exact,employer_ack,,unknown,,email,gmail,19a45779c86938f1,
bravo,seamless-ai|sdr-remote-us|c1|e2,seamless-ai|sdr-remote-us|c1,2025-08-07,exact,employer_ack,,unknown,,email,gmail,1988561b3341f748,
bravo,replit|sales-engineer|c1|e2,replit|sales-engineer|c1,2025-07-30,exact,employer_ack,,unknown,,email,gmail,1985bf4a7f1cded7,
bravo,beckhoff-automation|sales-engineer|c1|e2,beckhoff-automation|sales-engineer|c1,2025-08-07,exact,employer_ack,,unknown,,email,gmail,1988608ae766bb44,Paycom not fully completed.
bravo,beckhoff-automation|sales-engineer|c1|e3,beckhoff-automation|sales-engineer|c1,2025-08-08,exact,employer_ack,,unknown,,email,gmail,1988bb3318ed28b3,
bravo,switchyards|launch-manager|c1|e2,switchyards|launch-manager|c1,2025-08-19,exact,employer_ack,,unknown,,email,gmail,198c3d0762671231,
bravo,inertia-growth|gtme-role|c1|e2,inertia-growth|gtme-role|c1,2025-07-30,exact,rejection,,unknown,,email,gmail,1985d0a9011176a8,Counterparty named Outbound Campaign Manager.
bravo,pinterest|apprentice-product-researcher|c1|e2,pinterest|apprentice-product-researcher|c1,2025-06-28,exact,employer_ack,,unknown,,email,gmail,197b4e0054e600c8,
bravo,pinterest|product-manager-ii-search|c1|e2,pinterest|product-manager-ii-search|c1,2025-06-30,exact,employer_ack,,unknown,,email,gmail,197c192980869142,
bravo,linear|ae-growth|c1|e2,linear|ae-growth|c1,2025-12-11,exact,employer_ack,,unknown,,email,gmail,19b0e68efb49c557,
bravo,primer|unspecified|c1|e2,primer|unspecified|c1,2025-12-15,exact,employer_ack,,unknown,,email,gmail,19b21b8f861feccc,
bravo,thomson-reuters|ae-tax-or-risk|c1|e2,thomson-reuters|ae-tax-or-risk|c1,2026-02-20,exact,employer_ack,,unknown,,email,gmail,19c7a359b58ab0c0,
bravo,foursquare|ae-new-business|c1|e2,foursquare|ae-new-business|c1,2026-01-08,exact,employer_ack,,unknown,,email,gmail,19b9e8ee32ff6228,
bravo,sailpoint|account-exec-enterprise-accounts|c1|e2,sailpoint|account-exec-enterprise-accounts|c1,2026-01-03,exact,employer_ack,,unknown,,email,gmail,19b8497068491dca,
bravo,beacon-software|unspecified|c1|e2,beacon-software|unspecified|c1,2026-01-26,exact,employer_ack,,unknown,,email,gmail,19bf8341c7bf4ee8,Security code.
bravo,manifold|growth-marketing-manager|c1|e2,manifold|growth-marketing-manager|c1,2026-02-06,exact,employer_ack,,unknown,,email,gmail,19c3331ba7802c72,
bravo,ambrook|business-operations-lead|c1|e2,ambrook|business-operations-lead|c1,2026-02-12,exact,employer_ack,,unknown,,email,gmail,19c52cbdcc25bd0d,Includes SENT followup_sent to no-reply.
bravo,testgorilla|go-to-market-engineer|c1|e2,testgorilla|go-to-market-engineer|c1,2026-02-20,exact,recruiter_screen,1,Mirae Lee,recruiter,email,gmail,19c7cad276dff04a,
bravo,testgorilla|go-to-market-engineer|c1|e3,testgorilla|go-to-market-engineer|c1,2026-04-23,exact,employer_ack,,Mirae Lee,recruiter,email,gmail,19dba87a5f49ae09,
bravo,smeetz|gtm-engineer|c1|e2,smeetz|gtm-engineer|c1,2026-02-20,exact,employer_ack,,unknown,,email,gmail,19c7c661593dbcbf,
bravo,gitlab|gtm-planning-and-operations-analyst|c1|e2,gitlab|gtm-planning-and-operations-analyst|c1,2026-04-17,exact,rejection,,unknown,,email,gmail,19d9d236e17ffb61,Position no longer available.
bravo,beautiful-ai|unspecified|c1|e2,beautiful-ai|unspecified|c1,2026-03-17,exact,hiring_manager_interview,1,Brandon Ness,hiring manager,email,gmail,19cfd5722bd49b45,Post-interview follow-up names Brandon Ness.
bravo,beautiful-ai|unspecified|c1|e3,beautiful-ai|unspecified|c1,2026-03-26,exact,rejection,,Emily,unknown,email,gmail,19d2c002fd6328f6,
bravo,anthropic|software-engineer-business-technology|c1|e2,anthropic|software-engineer-business-technology|c1,2026-03-09,exact,employer_ack,,unknown,,email,gmail,19cd424f34c5379e,
bravo,virtru|director-of-go-to-market-ai|c1|e2,virtru|director-of-go-to-market-ai|c1,2026-04-04,exact,employer_ack,,Rachel Downs,unknown,email,gmail,19d596affbecf602,
bravo,orchestry|gtm-engineer-sales|c1|e2,orchestry|gtm-engineer-sales|c1,2026-03-24,exact,recruiter_screen,1,unknown,,video,gmail,19d20d67ae959204,
bravo,orchestry|gtm-engineer-sales|c1|e3,orchestry|gtm-engineer-sales|c1,2026-03-25,exact,recruiter_screen,2,unknown,,video,gmail,19d26fa4dceba5a6,
bravo,orchestry|gtm-engineer-sales|c1|e4,orchestry|gtm-engineer-sales|c1,2026-03-25,exact,no_show,,Jay Banga,unknown,email,gmail,19d26be3aa1d4344,
bravo,orchestry|gtm-engineer-sales|c1|e5,orchestry|gtm-engineer-sales|c1,2026-03-27,exact,rejection,,Jay Banga,unknown,email,gmail,19d31b20a0dfedb3,
bravo,mento|gtm-engineer|c1|e2,mento|gtm-engineer|c1,2026-03-30,exact,submission_receipt,,unknown,,email,gmail,19d40a113f180bf5,
bravo,lumenalta|unspecified|c1|e2,lumenalta|unspecified|c1,2026-04-10,exact,employer_ack,,unknown,,email,gmail,19d770d1f6e1934d,
bravo,pinterest|apprentice-engineer|c1|e2,pinterest|apprentice-engineer|c1,2026-04-28,exact,rejection,,unknown,,email,gmail,19dd5e3359a9ccab,
bravo,pandadoc|gtm-engineer|c1|e2,pandadoc|gtm-engineer|c1,2026-03-30,exact,employer_ack,,unknown,,email,gmail,19d3ebc1d0bb91a6,Greenhouse security code.
bravo,pandadoc|gtm-engineer|c1|e3,pandadoc|gtm-engineer|c1,2026-04-27,exact,rejection,,unknown,,email,gmail,19dcf9174d4a446f,
bravo,tiger-data|gtm-ai-engineer|c1|e2,tiger-data|gtm-ai-engineer|c1,2026-03-30,exact,employer_ack,,unknown,,email,gmail,19d403563f7e04c0,
bravo,tapcheck|unspecified|c1|e2,tapcheck|unspecified|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,19d6309a625eabd0,
bravo,tapcheck|unspecified|c1|e3,tapcheck|unspecified|c1,2026-03-31,exact,employer_ack,,unknown,,email,gmail,19d452f3f045ac93,
bravo,tapcheck|unspecified|c1|e4,tapcheck|unspecified|c1,2026-04-06,exact,employer_ack,,unknown,,email,gmail,19d63c2dadb6e136,
bravo,g2|gtm-engineer|c1|e2,g2|gtm-engineer|c1,2026-04-09,exact,rejection,,unknown,,email,gmail,19d72b8cd8da95a3,Position filled.
bravo,dagster-labs|gtm-engineer|c1|e2,dagster-labs|gtm-engineer|c1,2026-03-30,exact,employer_ack,,unknown,,email,gmail,19d3eb97daebde93,Security code.
bravo,dagster-labs|gtm-engineer|c1|e3,dagster-labs|gtm-engineer|c1,2026-04-03,exact,hiring_manager_interview,1,Delaney Housley,unknown,email,gmail,19d54b76f8ffb104,Thank you for taking the time to chat.
bravo,phrasiq|unspecified|c1|e2,phrasiq|unspecified|c1,2026-03-31,exact,employer_ack,,unknown,,email,gmail,19d453dbfa5af222,Founder outreach then GTM System Deep Dive proposed after Discovery.
bravo,phrasiq|unspecified|c1|e3,phrasiq|unspecified|c1,2026-04-02,exact,hiring_manager_interview,1,unknown,,,gcal,bac9katosqoobn46ohd1hemm5k,Calendar Discovery | Keegan Moody<>PhrasIQ. Medium not stated.
bravo,fixify|gtm-engineer-contract|c1|e2,fixify|gtm-engineer-contract|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,19d6302e9af64d84,
bravo,fixify|gtm-engineer-contract|c1|e3,fixify|gtm-engineer-contract|c1,2026-04-06,exact,employer_ack,,unknown,,email,gmail,19d650ce9fc868fa,
bravo,pearl|lead-gtm-engineer|c1|e2,pearl|lead-gtm-engineer|c1,2026-04-30,exact,followup_sent,,Alex DeCeglie,unknown,email,gmail,19ddebc217206005,Keegan initiates scheduling.
bravo,pearl|lead-gtm-engineer|c1|e3,pearl|lead-gtm-engineer|c1,2026-05-04,exact,hiring_manager_interview,1,unknown,,phone,gmail,19df3f05ef98302b,Reminder for May 5 phone interview.
bravo,pearl|lead-gtm-engineer|c1|e4,pearl|lead-gtm-engineer|c1,2026-05-11,exact,employer_ack,,unknown,,email,gmail,19e17cc7e99d523e,"Submit availability reminder, two identical msgs."
bravo,pearl|lead-gtm-engineer|c1|e5,pearl|lead-gtm-engineer|c1,2026-05-17,exact,hiring_manager_interview,2,unknown,,video,gmail,19e363d55b30e7dd,Zoom reminder.
bravo,valsoft|gtm-engineer|c1|e2,valsoft|gtm-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,19d638eb381bdfd1,
bravo,appgate|gtm-engineer|c1|e2,appgate|gtm-engineer|c1,2026-04-06,exact,submission_receipt,,unknown,,email,gmail,19d630ee95237e6c,
bravo,sardine|gtm-engineer|c1|e2,sardine|gtm-engineer|c1,2026-04-09,exact,employer_ack,,unknown,,email,gmail,19d73000b16e8496,
bravo,solv-health|unspecified|c1|e2,solv-health|unspecified|c1,2026-04-21,exact,employer_ack,,unknown,,email,gmail,19db1ec73e853739,
bravo,unframe|gtm-engineer|c1|e2,unframe|gtm-engineer|c1,2026-04-17,exact,submission_receipt,,unknown,,email,gmail,19d9bc38883d43fc,
bravo,unframe|gtm-engineer|c1|e3,unframe|gtm-engineer|c1,2026-05-12,exact,rejection,,unknown,,email,gmail,19e1b422395bfa5a,
bravo,rula|gtm-engineer-remote|c1|e2,rula|gtm-engineer-remote|c1,2026-04-22,exact,rejection,,unknown,,email,gmail,19db50b5a6fb409d,
bravo,sur|ai-revenue-engineer|c1|e2,sur|ai-revenue-engineer|c1,2026-04-09,exact,rejection,,unknown,,email,gmail,19d73129b631de6e,
bravo,ontra|unspecified|c1|e2,ontra|unspecified|c1,2026-04-24,exact,employer_ack,,unknown,,email,gmail,19dc05867fe8fb7c,
bravo,auctane|pre-sales-engineer|c1|e2,auctane|pre-sales-engineer|c1,2026-05-14,exact,employer_ack,,unknown,,email,gmail,19e26fe5ff10715a,
